srd_id,srd_full_id,srd_title,target,req_id,req_section,req_text,text_length,has_code_block,weight,state,release_id,acceptance_criteria_count,package_contract_signature
srd020,srd020-echo,cmd/echo: Display a Line of Text,cmd/echo,R2.2,R2,"\c with -e terminates output immediately: no further characters, no trailing newline, regardless of remaining arguments.",120,False,1,complete,rel05.0,3,
srd020,srd020-echo,cmd/echo: Display a Line of Text,cmd/echo,R2.3,R2,"-E must disable escape interpretation. When -E is active, backslash sequences are written literally. -E is the default; specifying -E explicitly is a no-op when -e has not been given.",183,False,1,complete,rel05.0,3,
srd020,srd020-echo,cmd/echo: Display a Line of Text,cmd/echo,R2.4,R2,"When both -e and -E are given, the last one on the command line takes precedence.",81,False,1,complete,rel05.0,3,
srd020,srd020-echo,cmd/echo: Display a Line of Text,cmd/echo,R3.1,R3,Must exit 0 on successful output.,33,False,1,uncertain,rel05.0,1,
srd020,srd020-echo,cmd/echo: Display a Line of Text,cmd/echo,R3.2,R3,Must exit 1 when a write error occurs on stdout.,48,False,1,uncertain,rel05.0,1,
srd020,srd020-echo,cmd/echo: Display a Line of Text,cmd/echo,R3.3,R3,"Must handle SIGPIPE gracefully (exit 0) when stdout is closed by a downstream consumer, using pkg/sys.InstallSIGPIPEHandler.",124,False,1,uncertain,rel05.0,1,
srd020,srd020-echo,cmd/echo: Display a Line of Text,cmd/echo,R4.1,R4,Differential tests must compare Go echo output against gecho byte-for-byte via pkg/testutils.RunDiffTests.,106,False,1,uncertain,rel05.0,2,
srd020,srd020-echo,cmd/echo: Display a Line of Text,cmd/echo,R4.2,R4,"Tests must cover: no arguments, single argument, multiple arguments, -n flag, -e with each supported escape sequence, -E flag, combined -n -e, and arguments starting with '-'.",175,False,1,uncertain,rel05.0,4,
srd020,srd020-echo,cmd/echo: Display a Line of Text,cmd/echo,R4.3,R4,Tests must use LC_ALL=C to eliminate locale-dependent divergence.,65,False,1,uncertain,rel05.0,1,
srd021,srd021-tac,cmd/tac: Concatenate and Print Files in Reverse,cmd/tac,R1.1,R1,"Must read the entire input into memory, split it into records on the separator (default newline), and write the records in reverse order to stdout.",147,False,1,uncertain,rel05.0,3,
srd021,srd021-tac,cmd/tac: Concatenate and Print Files in Reverse,cmd/tac,R1.2,R1,"Must treat a trailing separator at the end of input as the terminator of the last record, not as a separator before an empty record. This matches gtac behavior where ""a\nb\n"" reversed produces ""b\na\n"" not ""\nb\na"".",215,False,1,uncertain,rel05.0,3,
srd021,srd021-tac,cmd/tac: Concatenate and Print Files in Reverse,cmd/tac,R1.3,R1,"Must read from stdin when no file arguments are given, or when ""-"" appears as a filename.",89,False,1,uncertain,rel05.0,3,
srd021,srd021-tac,cmd/tac: Concatenate and Print Files in Reverse,cmd/tac,R1.4,R1,"When multiple files are given, must process each file independently and write them in argument order (each file's records reversed, files not merged before reversal).",166,False,1,uncertain,rel05.0,3,
srd021,srd021-tac,cmd/tac: Concatenate and Print Files in Reverse,cmd/tac,R2.1,R2,-s SEP must use SEP as the record separator instead of newline. SEP may be any string.,86,False,1,complete,rel05.0,3,
srd021,srd021-tac,cmd/tac: Concatenate and Print Files in Reverse,cmd/tac,R2.2,R2,By default the separator follows each record. -b must place the separator before each record instead of after it.,113,False,1,complete,rel05.0,2,
srd021,srd021-tac,cmd/tac: Concatenate and Print Files in Reverse,cmd/tac,R2.3,R2,-r must interpret the -s SEP argument as a regular expression (Go regexp syntax). Each match of the pattern becomes a record boundary.,134,False,1,complete,rel05.0,3,
srd021,srd021-tac,cmd/tac: Concatenate and Print Files in Reverse,cmd/tac,R2.4,R2,"When -s and -r are combined, the separator is a regex; records are the text between consecutive matches.",104,False,1,complete,rel05.0,3,
srd021,srd021-tac,cmd/tac: Concatenate and Print Files in Reverse,cmd/tac,R3.1,R3,Must exit 0 when all inputs are processed successfully.,55,False,1,complete,rel05.0,1,
srd021,srd021-tac,cmd/tac: Concatenate and Print Files in Reverse,cmd/tac,R3.2,R3,"Must exit 1 when any input file cannot be opened or read, printing the error to stderr. Processing continues for remaining files.",129,False,1,complete,rel05.0,1,
srd021,srd021-tac,cmd/tac: Concatenate and Print Files in Reverse,cmd/tac,R3.3,R3,Must exit 1 when a write error occurs on stdout.,48,False,1,complete,rel05.0,1,
srd021,srd021-tac,cmd/tac: Concatenate and Print Files in Reverse,cmd/tac,R3.4,R3,Must handle SIGPIPE gracefully (exit 0) using pkg/sys.InstallSIGPIPEHandler.,76,False,1,complete,rel05.0,1,
srd021,srd021-tac,cmd/tac: Concatenate and Print Files in Reverse,cmd/tac,R4.1,R4,Differential tests must compare Go tac output against gtac byte-for-byte via pkg/testutils.RunDiffTests.,104,False,1,complete,rel05.0,2,
srd021,srd021-tac,cmd/tac: Concatenate and Print Files in Reverse,cmd/tac,R4.2,R4,"Tests must cover: single-file reversal, stdin reversal, multi-file reversal, -s with a custom separator, -b flag, and a file with no trailing newline.",150,False,1,complete,rel05.0,3,
srd021,srd021-tac,cmd/tac: Concatenate and Print Files in Reverse,cmd/tac,R4.3,R4,Tests must use LC_ALL=C to eliminate locale-dependent divergence.,65,False,1,complete,rel05.0,1,
srd022,srd022-nl,cmd/nl: Number Lines of Files,cmd/nl,R1.1,R1,"By default, must number non-empty lines in the body section only, using right-justified numbers in a field of width 6, with a tab character separating the number from the line content.",184,False,1,complete,rel05.0,3,
srd022,srd022-nl,cmd/nl: Number Lines of Files,cmd/nl,R1.2,R1,Empty lines (containing only a newline) in the body section must not be numbered by default. They must be passed through with no number and no separator.,153,False,1,complete,rel05.0,3,
srd022,srd022-nl,cmd/nl: Number Lines of Files,cmd/nl,R1.3,R1,Must read from stdin when no file arguments are given. Must read each named file in argument order.,99,False,1,complete,rel05.0,3,
srd022,srd022-nl,cmd/nl: Number Lines of Files,cmd/nl,R1.4,R1,Line numbering must be continuous across files when multiple files are given (the counter does not reset between files unless a page delimiter is encountered).,159,False,1,complete,rel05.0,3,
srd022,srd022-nl,cmd/nl: Number Lines of Files,cmd/nl,R2.1,R2,"-b STYLE must set the body section numbering style. Styles: a (number all lines), t (number non-empty lines, default), n (number no lines), p RE (number lines matching regular expression RE).",191,False,1,complete,rel05.0,2,
srd022,srd022-nl,cmd/nl: Number Lines of Files,cmd/nl,R2.2,R2,-h STYLE must set the header section numbering style (default n). Same style values as -b.,90,False,1,complete,rel05.0,3,
srd022,srd022-nl,cmd/nl: Number Lines of Files,cmd/nl,R2.3,R2,-f STYLE must set the footer section numbering style (default n). Same style values as -b.,90,False,1,complete,rel05.0,2,
srd022,srd022-nl,cmd/nl: Number Lines of Files,cmd/nl,R2.4,R2,"When the style is n for a section, lines in that section must pass through with no number and no separator character.",117,False,1,complete,rel05.0,1,
srd022,srd022-nl,cmd/nl: Number Lines of Files,cmd/nl,R3.1,R3,"-n FORMAT must set the line number format. Formats: ln (left-justified, no leading zeros), rn (right-justified, no leading zeros, default), rz (right-justified, leading zeros).",176,False,1,complete,rel05.0,2,
srd022,srd022-nl,cmd/nl: Number Lines of Files,cmd/nl,R3.2,R3,-w N must set the line number field width to N characters (default 6).,70,False,1,complete,rel05.0,2,
srd022,srd022-nl,cmd/nl: Number Lines of Files,cmd/nl,R3.3,R3,-s SEP must use SEP as the separator between the line number and the line content (default tab). SEP may be any string.,119,False,1,complete,rel05.0,2,
srd022,srd022-nl,cmd/nl: Number Lines of Files,cmd/nl,R3.4,R3,-v N must set the initial line number to N (default 1). -i N must set the line number increment to N (default 1).,113,False,1,complete,rel05.0,2,
srd022,srd022-nl,cmd/nl: Number Lines of Files,cmd/nl,R4.1,R4,A line containing only the two-character sequence \:\:\: (the section delimiter repeated three times) marks the start of a header section. \:\: marks the start of a body section. \: marks the start of a footer section. These delimiter lines are not written to output.,267,False,1,complete,rel05.0,1,
srd022,srd022-nl,cmd/nl: Number Lines of Files,cmd/nl,R4.2,R4,Each new logical page (triggered by a header delimiter) resets the line counter to the value of -v unless -p is given.,118,False,1,complete,rel05.0,2,
srd022,srd022-nl,cmd/nl: Number Lines of Files,cmd/nl,R4.3,R4,-p must suppress line counter reset at the start of each logical page; numbering continues from the previous page's last line number.,133,False,1,complete,rel05.0,1,
srd022,srd022-nl,cmd/nl: Number Lines of Files,cmd/nl,R4.4,R4,"-l N must treat N consecutive empty lines as a single empty line for the purpose of numbering with -b t. The default is 1 (each empty line counted separately). With -l 2, two or fewer consecutive empty lines are treated as one unnumbered block.",244,False,1,complete,rel05.0,2,
srd023,srd023-fold,cmd/fold: Wrap Long Lines to a Specified Width,cmd/fold,R1.1,R1,"Must read each file (or stdin when no arguments are given) and write each line wrapped to at most W characters (columns by default, bytes with -b). The default width is 80.",172,False,1,complete,rel05.0,3,
srd023,srd023-fold,cmd/fold: Wrap Long Lines to a Specified Width,cmd/fold,R1.2,R1,Lines shorter than or equal to the maximum width must be written unchanged (including the trailing newline).,108,False,1,complete,rel05.0,3,
srd023,srd023-fold,cmd/fold: Wrap Long Lines to a Specified Width,cmd/fold,R1.3,R1,Lines longer than the maximum width must be split by inserting a newline after exactly W columns (or bytes with -b). Wrapping is applied repeatedly until the remaining portion fits within the width.,198,False,1,complete,rel05.0,3,
srd023,srd023-fold,cmd/fold: Wrap Long Lines to a Specified Width,cmd/fold,R1.4,R1,The final segment of a wrapped line retains the original newline if the source line ended with one; a line without a trailing newline produces a final segment without one.,171,False,1,complete,rel05.0,3,
srd023,srd023-fold,cmd/fold: Wrap Long Lines to a Specified Width,cmd/fold,R2.1,R2,"-w N must set the maximum line width to N. N must be a positive integer. If N is 0 or negative, fold must exit with an error message to stderr and exit code 1.",159,False,1,complete,rel05.0,4,
srd023,srd023-fold,cmd/fold: Wrap Long Lines to a Specified Width,cmd/fold,R2.2,R2,"By default, width is measured in display columns. Tab characters count as the number of columns needed to reach the next tab stop (tab stops every 8 columns). Other control characters count as one column.",204,False,1,complete,rel05.0,1,
srd023,srd023-fold,cmd/fold: Wrap Long Lines to a Specified Width,cmd/fold,R2.3,R2,-b must measure width in bytes rather than columns. Each byte counts as 1 regardless of whether it is a tab or multi-byte character. This disables tab-stop expansion for width measurement.,188,False,1,complete,rel05.0,1,
srd023,srd023-fold,cmd/fold: Wrap Long Lines to a Specified Width,cmd/fold,R3.1,R3,"-s must break lines at the last space character at or before the wrap column, rather than at an exact column position.",118,False,1,complete,rel05.0,2,
srd023,srd023-fold,cmd/fold: Wrap Long Lines to a Specified Width,cmd/fold,R3.2,R3,"If no space character appears within the first W columns of a segment, -s must fall back to breaking at exactly W columns (same behavior as without -s).",152,False,1,complete,rel05.0,2,
srd023,srd023-fold,cmd/fold: Wrap Long Lines to a Specified Width,cmd/fold,R3.3,R3,The space character at the break point is written as the last character of the current output line before the inserted newline. The next line starts with the character immediately following the space.,200,False,1,complete,rel05.0,1,
srd023,srd023-fold,cmd/fold: Wrap Long Lines to a Specified Width,cmd/fold,R3.4,R3,-s is compatible with -b; space detection uses byte positions when -b is active.,80,False,1,complete,rel05.0,2,
srd023,srd023-fold,cmd/fold: Wrap Long Lines to a Specified Width,cmd/fold,R4.1,R4,Must exit 0 when all inputs are processed successfully.,55,False,1,complete,rel05.0,1,
srd023,srd023-fold,cmd/fold: Wrap Long Lines to a Specified Width,cmd/fold,R4.2,R4,"Must exit 1 when any input file cannot be opened, printing the error to stderr. Processing continues for remaining files.",121,False,1,complete,rel05.0,1,
srd023,srd023-fold,cmd/fold: Wrap Long Lines to a Specified Width,cmd/fold,R4.3,R4,Must exit 1 when a write error occurs on stdout.,48,False,1,complete,rel05.0,1,
srd023,srd023-fold,cmd/fold: Wrap Long Lines to a Specified Width,cmd/fold,R4.4,R4,Must handle SIGPIPE gracefully (exit 0) using pkg/sys.InstallSIGPIPEHandler.,76,False,1,complete,rel05.0,1,
srd024,srd024-expand,cmd/expand: Convert Tabs to Spaces,cmd/expand,R1.1,R1,"By default, tab characters must be replaced by enough spaces to advance to the next multiple-of-8 column position. Column positions are 1-indexed; a tab at column 1 advances to column 9.",186,False,1,complete,rel05.1,3,
srd024,srd024-expand,cmd/expand: Convert Tabs to Spaces,cmd/expand,R1.2,R1,Multiple consecutive tabs must each advance to the next tab stop independently.,79,False,1,complete,rel05.1,3,
srd024,srd024-expand,cmd/expand: Convert Tabs to Spaces,cmd/expand,R1.3,R1,Non-tab characters must be written unchanged. Each non-tab byte (including multi-byte UTF-8 sequences under LC_ALL=C) counts as one column.,139,False,1,complete,rel05.1,3,
srd024,srd024-expand,cmd/expand: Convert Tabs to Spaces,cmd/expand,R1.4,R1,Newline characters reset the column position to 1 for the next line.,68,False,1,complete,rel05.1,3,
srd024,srd024-expand,cmd/expand: Convert Tabs to Spaces,cmd/expand,R2.1,R2,"-t N must set a uniform tab stop interval of N columns (equivalent to tab stops at N, 2N, 3N, ...). N must be a positive integer.",129,False,1,complete,rel05.1,3,
srd024,srd024-expand,cmd/expand: Convert Tabs to Spaces,cmd/expand,R2.2,R2,-t LIST must set tab stops at the absolute column positions given in LIST (comma-separated or space-separated positive integers in strictly increasing order). A tab at or past the last explicit tab stop is replaced by a single space.,233,False,1,complete,rel05.1,3,
srd024,srd024-expand,cmd/expand: Convert Tabs to Spaces,cmd/expand,R2.3,R2,"The -t option replaces the default tab stop interval of 8. If -t is given multiple times, the last value takes effect.",118,False,1,complete,rel05.1,3,
srd024,srd024-expand,cmd/expand: Convert Tabs to Spaces,cmd/expand,R2.4,R2,"When LIST contains a single value, it behaves identically to -t N (uniform interval).",85,False,1,complete,rel05.1,3,
srd024,srd024-expand,cmd/expand: Convert Tabs to Spaces,cmd/expand,R3.1,R3,Must exit 0 when all inputs are processed successfully.,55,False,1,uncertain,rel05.1,1,
srd024,srd024-expand,cmd/expand: Convert Tabs to Spaces,cmd/expand,R3.2,R3,"Must exit 1 when any input file cannot be opened, printing the error to stderr. Processing continues for remaining files.",121,False,1,uncertain,rel05.1,1,
srd024,srd024-expand,cmd/expand: Convert Tabs to Spaces,cmd/expand,R3.3,R3,Must exit 1 when a write error occurs on stdout.,48,False,1,uncertain,rel05.1,1,
srd024,srd024-expand,cmd/expand: Convert Tabs to Spaces,cmd/expand,R3.4,R3,Must handle SIGPIPE gracefully (exit 0) using pkg/sys.InstallSIGPIPEHandler.,76,False,1,uncertain,rel05.1,1,
srd024,srd024-expand,cmd/expand: Convert Tabs to Spaces,cmd/expand,R4.1,R4,Differential tests must compare Go expand output against gexpand byte-for-byte via pkg/testutils.RunDiffTests.,110,False,1,uncertain,rel05.1,2,
srd024,srd024-expand,cmd/expand: Convert Tabs to Spaces,cmd/expand,R4.2,R4,"Tests must cover: default tab expansion, -t N with a single interval, -t LIST with multiple tab stops, input with no tabs (passthrough), and multiple tabs in succession.",169,False,1,uncertain,rel05.1,3,
srd024,srd024-expand,cmd/expand: Convert Tabs to Spaces,cmd/expand,R4.3,R4,Tests must use LC_ALL=C to eliminate locale-dependent divergence.,65,False,1,uncertain,rel05.1,1,
srd025,srd025-unexpand,cmd/unexpand: Convert Spaces to Tabs,cmd/unexpand,R1.1,R1,"By default, unexpand must replace leading spaces (and mixed leading spaces and tabs) with tabs only when doing so advances to the same column position. Tabs are preferred over spaces when a run of spaces reaches a tab stop exactly.",231,False,1,complete,rel05.1,4,
srd025,srd025-unexpand,cmd/unexpand: Convert Spaces to Tabs,cmd/unexpand,R1.2,R1,Non-leading whitespace must be written unchanged in default mode. Characters after the first non-whitespace character on a line are not converted.,146,False,1,complete,rel05.1,4,
srd025,srd025-unexpand,cmd/unexpand: Convert Spaces to Tabs,cmd/unexpand,R1.3,R1,A run of spaces that does not exactly reach a tab stop must be kept as spaces; unexpand must not insert a tab that would overshoot the column.,142,False,1,complete,rel05.1,4,
srd025,srd025-unexpand,cmd/unexpand: Convert Spaces to Tabs,cmd/unexpand,R1.4,R1,Existing tab characters in leading whitespace count toward the column position as in expand; they do not prevent further tab substitution.,138,False,1,complete,rel05.1,4,
srd025,srd025-unexpand,cmd/unexpand: Convert Spaces to Tabs,cmd/unexpand,R2.1,R2,"-a must convert all runs of spaces (not just leading) where replacement with tabs aligns to a tab stop. The rule is the same as R1.1 applied at every column position in the line, not only at the start.",201,False,1,complete,rel05.1,3,
srd025,srd025-unexpand,cmd/unexpand: Convert Spaces to Tabs,cmd/unexpand,R2.2,R2,A single space that does not reach a tab stop must be kept as a space even with -a.,83,False,1,complete,rel05.1,3,
srd025,srd025-unexpand,cmd/unexpand: Convert Spaces to Tabs,cmd/unexpand,R2.3,R2,"The first non-space, non-tab character on the line does not stop the conversion; -a processes the entire line.",110,False,1,complete,rel05.1,3,
srd025,srd025-unexpand,cmd/unexpand: Convert Spaces to Tabs,cmd/unexpand,R3.1,R3,-t N must set a uniform tab stop interval of N columns. -t LIST must set absolute tab stop positions. Behavior mirrors srd024-expand R2.1 and R2.2 for tab stop resolution.,171,False,1,complete,rel05.1,1,
srd025,srd025-unexpand,cmd/unexpand: Convert Spaces to Tabs,cmd/unexpand,R3.2,R3,"When past the last explicit tab stop in a LIST, remaining spaces are kept as-is (no tab can be inserted beyond the last defined stop).",134,False,1,complete,rel05.1,1,
srd025,srd025-unexpand,cmd/unexpand: Convert Spaces to Tabs,cmd/unexpand,R3.3,R3,"-t implies -a; when custom tab stops are given, all whitespace in the line is subject to conversion, not just leading whitespace.",129,False,1,complete,rel05.1,3,
srd025,srd025-unexpand,cmd/unexpand: Convert Spaces to Tabs,cmd/unexpand,R4.1,R4,Must exit 0 when all inputs are processed successfully.,55,False,1,complete,rel05.1,1,
srd025,srd025-unexpand,cmd/unexpand: Convert Spaces to Tabs,cmd/unexpand,R4.2,R4,"Must exit 1 when any input file cannot be opened, printing the error to stderr. Processing continues for remaining files.",121,False,1,complete,rel05.1,1,
srd025,srd025-unexpand,cmd/unexpand: Convert Spaces to Tabs,cmd/unexpand,R4.3,R4,Must exit 1 when a write error occurs on stdout.,48,False,1,complete,rel05.1,1,
srd025,srd025-unexpand,cmd/unexpand: Convert Spaces to Tabs,cmd/unexpand,R4.4,R4,Must handle SIGPIPE gracefully (exit 0) using pkg/sys.InstallSIGPIPEHandler.,76,False,1,complete,rel05.1,1,
srd026,srd026-cut,cmd/cut: Remove Sections from Lines,cmd/cut,R1.1,R1,"-b LIST must extract the specified byte positions from each line. LIST is a comma-separated list of ranges; each range is N, N-M, N- (from N to end), or -M (from start to M). Bytes are 1-indexed.",195,False,1,complete,rel05.2,3,
srd026,srd026-cut,cmd/cut: Remove Sections from Lines,cmd/cut,R1.2,R1,"-c LIST must extract the specified character positions. Under LC_ALL=C, -c and -b are equivalent (one byte per character). The flag is provided for compatibility.",162,False,1,complete,rel05.2,3,
srd026,srd026-cut,cmd/cut: Remove Sections from Lines,cmd/cut,R1.3,R1,"With -b or -c, newline characters are not counted as part of the line; they are passed through to terminate each output line.",125,False,1,complete,rel05.2,3,
srd026,srd026-cut,cmd/cut: Remove Sections from Lines,cmd/cut,R1.4,R1,Lines shorter than the selected range produce no bytes for the out-of-range positions; only the bytes that exist are output.,124,False,1,complete,rel05.2,3,
srd026,srd026-cut,cmd/cut: Remove Sections from Lines,cmd/cut,R2.1,R2,"-f LIST must extract the specified fields from each line, where fields are delimited by the character given with -d (default tab). LIST uses the same range syntax as -b.",169,False,1,complete,rel05.2,5,
srd026,srd026-cut,cmd/cut: Remove Sections from Lines,cmd/cut,R2.2,R2,"-d DELIM must set the input field delimiter to the single character DELIM. The delimiter must be exactly one byte. When the output delimiter is not explicitly set with --output-delimiter, the input delimiter is also used as the output delimiter.",245,False,1,complete,rel05.2,5,
srd026,srd026-cut,cmd/cut: Remove Sections from Lines,cmd/cut,R2.3,R2,"-s must suppress lines that do not contain the delimiter. Without -s, lines with no delimiter are printed unchanged.",116,False,1,complete,rel05.2,2,
srd026,srd026-cut,cmd/cut: Remove Sections from Lines,cmd/cut,R2.4,R2,"--output-delimiter STRING must use STRING as the separator between selected output fields, replacing the default (which is the input delimiter).",144,False,1,complete,rel05.2,1,
srd026,srd026-cut,cmd/cut: Remove Sections from Lines,cmd/cut,R3.1,R3,"--complement must invert the selection; the output contains the bytes, characters, or fields NOT specified by the range list.",125,False,1,uncertain,rel05.2,2,
srd026,srd026-cut,cmd/cut: Remove Sections from Lines,cmd/cut,R3.2,R3,"--complement is compatible with -b, -c, and -f. It is not compatible with -s.",77,False,1,uncertain,rel05.2,3,
srd026,srd026-cut,cmd/cut: Remove Sections from Lines,cmd/cut,R3.3,R3,"With --complement and -f, fields not in the list are output in their original order, separated by the output delimiter.",119,False,1,uncertain,rel05.2,2,
srd026,srd026-cut,cmd/cut: Remove Sections from Lines,cmd/cut,R4.1,R4,Must exit 0 when all inputs are processed successfully.,55,False,1,complete,rel05.2,1,
srd026,srd026-cut,cmd/cut: Remove Sections from Lines,cmd/cut,R4.2,R4,"Must exit 1 when any input file cannot be opened, printing the error to stderr. Processing continues for remaining files.",121,False,1,complete,rel05.2,1,
srd026,srd026-cut,cmd/cut: Remove Sections from Lines,cmd/cut,R4.3,R4,Must exit 1 when a write error occurs on stdout.,48,False,1,complete,rel05.2,1,
srd026,srd026-cut,cmd/cut: Remove Sections from Lines,cmd/cut,R4.4,R4,Must handle SIGPIPE gracefully (exit 0) using pkg/sys.InstallSIGPIPEHandler.,76,False,1,complete,rel05.2,1,
srd027,srd027-paste,cmd/paste: Merge Lines of Files Side by Side,cmd/paste,R1.1,R1,"Must open all named files simultaneously and read one line from each per output line. Lines from files are joined with the delimiter and written to stdout, followed by a newline.",178,False,1,complete,rel05.2,3,
srd027,srd027-paste,cmd/paste: Merge Lines of Files Side by Side,cmd/paste,R1.2,R1,"When files have unequal line counts, the shorter files contribute empty fields (the delimiter is still written) until all files are exhausted. The final output line ends with a newline.",185,False,1,complete,rel05.2,4,
srd027,srd027-paste,cmd/paste: Merge Lines of Files Side by Side,cmd/paste,R1.3,R1,"stdin is used as an input when ""-"" is given as a filename. Multiple ""-"" arguments each refer to stdin read sequentially.",120,False,1,complete,rel05.2,3,
srd027,srd027-paste,cmd/paste: Merge Lines of Files Side by Side,cmd/paste,R1.4,R1,"When no files are given, must read from stdin and write each line followed by a newline (passthrough behavior matching gpaste with a single stdin source).",154,False,1,complete,rel05.2,3,
srd027,srd027-paste,cmd/paste: Merge Lines of Files Side by Side,cmd/paste,R2.1,R2,"-d DELIM must use DELIM as the separator between fields. DELIM may be a single character or a list; if a list is given, the delimiters are cycled in order across the fields of each output line.",193,False,1,complete,rel05.2,2,
srd027,srd027-paste,cmd/paste: Merge Lines of Files Side by Side,cmd/paste,R2.2,R2,"The escape sequences \\n (newline), \\t (tab), \\\\ (backslash), and \\0 (empty string, no delimiter) are recognized in DELIM.",126,False,1,complete,rel05.2,2,
srd027,srd027-paste,cmd/paste: Merge Lines of Files Side by Side,cmd/paste,R2.3,R2,"When DELIM cycles back to the start for a new output line, cycling resets from the first delimiter in the list.",111,False,1,complete,rel05.2,1,
srd027,srd027-paste,cmd/paste: Merge Lines of Files Side by Side,cmd/paste,R3.1,R3,"-s must process files one at a time. All lines of the first file are joined with the delimiter and written as a single output line. Then all lines of the second file are written as a single output line, and so on.",213,False,1,complete,rel05.2,2,
srd027,srd027-paste,cmd/paste: Merge Lines of Files Side by Side,cmd/paste,R3.2,R3,"In serial mode, the delimiter list cycles across fields within the single output line for each file. The trailing newline is always written.",140,False,1,complete,rel05.2,1,
srd027,srd027-paste,cmd/paste: Merge Lines of Files Side by Side,cmd/paste,R3.3,R3,-s and the default parallel mode are mutually exclusive; -s overrides parallel mode.,84,False,1,complete,rel05.2,2,
srd027,srd027-paste,cmd/paste: Merge Lines of Files Side by Side,cmd/paste,R4.1,R4,Must exit 0 when all inputs are processed successfully.,55,False,1,complete,rel05.2,1,
srd027,srd027-paste,cmd/paste: Merge Lines of Files Side by Side,cmd/paste,R4.2,R4,"Must exit 1 when any input file cannot be opened, printing the error to stderr. Processing halts on the first error.",116,False,1,complete,rel05.2,1,
srd027,srd027-paste,cmd/paste: Merge Lines of Files Side by Side,cmd/paste,R4.3,R4,Must exit 1 when a write error occurs on stdout.,48,False,1,complete,rel05.2,1,
srd027,srd027-paste,cmd/paste: Merge Lines of Files Side by Side,cmd/paste,R4.4,R4,Must handle SIGPIPE gracefully (exit 0) using pkg/sys.InstallSIGPIPEHandler.,76,False,1,complete,rel05.2,1,
srd028,srd028-uniq,cmd/uniq: Report or Filter Adjacent Duplicate Lines,cmd/uniq,R1.1,R1,"By default, must read each line and write it once, suppressing all but the first occurrence of any run of identical adjacent lines.",131,False,1,complete,rel05.3,2,
srd028,srd028-uniq,cmd/uniq: Report or Filter Adjacent Duplicate Lines,cmd/uniq,R1.2,R1,Lines that appear only once must be written. Lines that appear multiple times in a run must be written once. Non-adjacent duplicates are unaffected (uniq does not sort input).,175,False,1,complete,rel05.3,2,
srd028,srd028-uniq,cmd/uniq: Report or Filter Adjacent Duplicate Lines,cmd/uniq,R1.3,R1,Must read from stdin when no file argument is given. Must accept an optional output file as a second argument.,110,False,1,complete,rel05.3,2,
srd028,srd028-uniq,cmd/uniq: Report or Filter Adjacent Duplicate Lines,cmd/uniq,R1.4,R1,Comparison is case-sensitive by default. Each line includes the newline terminator in the comparison.,101,False,1,complete,rel05.3,2,
srd028,srd028-uniq,cmd/uniq: Report or Filter Adjacent Duplicate Lines,cmd/uniq,R2.1,R2,-d must print only lines that appear more than once in a run (one copy per run). Lines that appear only once are suppressed.,124,False,1,complete,rel05.3,2,
srd028,srd028-uniq,cmd/uniq: Report or Filter Adjacent Duplicate Lines,cmd/uniq,R2.2,R2,"-D must print all lines of each run that appears more than once. Every copy of a duplicated run is written, not just the first.",127,False,1,complete,rel05.3,1,
srd028,srd028-uniq,cmd/uniq: Report or Filter Adjacent Duplicate Lines,cmd/uniq,R2.3,R2,-u must print only lines that appear exactly once (runs of one).,64,False,1,complete,rel05.3,2,
srd028,srd028-uniq,cmd/uniq: Report or Filter Adjacent Duplicate Lines,cmd/uniq,R2.4,R2,"-c must prefix each output line with the count of occurrences in its run, right-justified in a field wide enough to hold the count, followed by a space and the line.",165,False,1,complete,rel05.3,2,
srd028,srd028-uniq,cmd/uniq: Report or Filter Adjacent Duplicate Lines,cmd/uniq,R3.1,R3,-i must perform case-insensitive comparison. Lines that differ only in case are treated as duplicates.,102,False,1,complete,rel05.3,3,
srd028,srd028-uniq,cmd/uniq: Report or Filter Adjacent Duplicate Lines,cmd/uniq,R3.2,R3,-f N must skip the first N fields (whitespace-separated tokens) of each line before comparing. The skipped fields are still written to output.,142,False,1,complete,rel05.3,1,
srd028,srd028-uniq,cmd/uniq: Report or Filter Adjacent Duplicate Lines,cmd/uniq,R3.3,R3,-s N must skip the first N characters of each line before comparing. The skipped characters are still written to output.,120,False,1,complete,rel05.3,1,
srd028,srd028-uniq,cmd/uniq: Report or Filter Adjacent Duplicate Lines,cmd/uniq,R3.4,R3,-w N must compare only the first N characters of each line (after -f and -s adjustments). Characters beyond N are ignored for comparison purposes but still written.,164,False,1,complete,rel05.3,1,
srd028,srd028-uniq,cmd/uniq: Report or Filter Adjacent Duplicate Lines,cmd/uniq,R4.1,R4,Must exit 0 when all inputs are processed successfully.,55,False,1,complete,rel05.3,1,
srd028,srd028-uniq,cmd/uniq: Report or Filter Adjacent Duplicate Lines,cmd/uniq,R4.2,R4,"Must exit 1 when any input file cannot be opened, printing the error to stderr.",79,False,1,complete,rel05.3,1,
srd028,srd028-uniq,cmd/uniq: Report or Filter Adjacent Duplicate Lines,cmd/uniq,R4.3,R4,Must exit 1 when a write error occurs on stdout.,48,False,1,complete,rel05.3,1,
srd028,srd028-uniq,cmd/uniq: Report or Filter Adjacent Duplicate Lines,cmd/uniq,R4.4,R4,Must handle SIGPIPE gracefully (exit 0) using pkg/sys.InstallSIGPIPEHandler.,76,False,1,complete,rel05.3,1,
